compare_metric,compare_metric_param,compare_atol,compare_tie_policy,mismatch_kind,metric_decision,metric_tie,metric_min_mismatch,decision_mismatch,metric_exp1_error_dec,metric_exp2_error_dec,metric_min_error_dec,pseudo_selected_metric_error_dec,metric_error_delta_dec,value_index,value_mode,bit_width,sgn,exp1_format,exp2_format,m1,m2,e2_win_divisor,chunk_idx,value_idx,expected_decision,expected_e1_wins,expected_e2_wins,expected_e2_wins_shifted,expected_e2_wins_shift2,err_exp1_dec,err_exp2_dec,chunk_diff_exp2_minus_exp1_dec,chunk_sum_pseudo_diff_exp2_minus_exp1_neg_div4_fp32_dec,chunk_sum_square_err_exp2_minus_square_err_exp1_pre_square_div_2_neg_m_dec,expected_error_fp32_hex,expected_error_fp32_dec,chunk_scale_fp32_hex,chunk_scale_fp32_dec,raw_fp32_hex,raw_fp32_dec,scaled_fp32_hex,scaled_fp32_dec,q_exp1_bits,q_exp1_exp_field,q_exp1_mant_field,q_exp1_mant_bits,q_exp2_bits,q_exp2_exp_field,q_exp2_mant_field,q_exp2_mant_bits,err_exp1_pre_square_fp32_hex,err_exp1_pre_square_fp32_dec,err_exp2_pre_square_fp32_hex,err_exp2_pre_square_fp32_dec,pseudo_diff_exp2_minus_exp1_fp32_hex,pseudo_diff_exp2_minus_exp1_fp32_dec,pseudo_diff_exp2_minus_exp1_neg_div4_fp32_dec,square_err_exp2_minus_square_err_exp1_pre_square_div_2_neg_m_dec
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,46,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,46,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3b2e7f80,0.00266262889,0x3b2e7f80,0.00266262889,00000,0,0,000,00000,0,0,00,0x3b2e7f80,0.00266262889,0x3b2e7f80,0.00266262889,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,47,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,47,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3ff7f800,1.93725586,0x3ff7f800,1.93725586,01111,1,7,111,01111,3,3,11,0x3d7f0000,0.0622558594,0x3e3fc000,0.187255859,0x4bff8000,33488896,33488896,1.99609375
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,48,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,48,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3f03fc00,0.515563965,0x3f03fc00,0.515563965,00100,0,4,100,01000,2,0,00,0x3c7f0000,0.0155639648,0x3c7f0000,0.0155639648,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,49,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,49,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbd630100,-0.0554208755,0xbd630100,-0.0554208755,10000,0,0,000,10000,0,0,00,0xbd630100,-0.0554208755,0xbd630100,-0.0554208755,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,50,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,50,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbe650100,-0.223636627,0xbe650100,-0.223636627,10001,0,1,001,10011,0,3,11,0xbdca0200,-0.0986366272,0xbd140400,-0.0361366272,0xcb0a0000,-9043968,-2260992,-0.539093018
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,51,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,51,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb4dfe00,-0.00314319134,0xbb4dfe00,-0.00314319134,10000,0,0,000,10000,0,0,00,0xbb4dfe00,-0.00314319134,0xbb4dfe00,-0.00314319134,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,52,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,52,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbe9a4040,-0.301271439,0xbe9a4040,-0.301271439,10010,0,2,010,10100,1,0,00,0xbd520200,-0.0512714386,0xbd520200,-0.0512714386,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,53,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,53,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbad60200,-0.00163275003,0xbad60200,-0.00163275003,10000,0,0,000,10000,0,0,00,0xbad60200,-0.00163275003,0xbad60200,-0.00163275003,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,54,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,54,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3e5a0200,0.212898254,0x3e5a0200,0.212898254,00001,0,1,001,00011,0,3,11,0x3db40400,0.0878982544,0x3cd01000,0.0253982544,0xcae80000,-7602176,-1900544,-0.453186035
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,55,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,55,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbf1bbfc0,-0.608394623,0xbf1bbfc0,-0.608394623,10100,0,4,100,11000,2,0,00,0xbdddfe00,-0.108394623,0xbdddfe00,-0.108394623,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,56,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,56,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb620200,-0.00344860554,0xbb620200,-0.00344860554,10000,0,0,000,10000,0,0,00,0xbb620200,-0.00344860554,0xbb620200,-0.00344860554,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,57,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,57,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3b9cbfc0,0.00478360057,0x3b9cbfc0,0.00478360057,00000,0,0,000,00000,0,0,00,0x3b9cbfc0,0.00478360057,0x3b9cbfc0,0.00478360057,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,58,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,58,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbaa80800,-0.0012819767,0xbaa80800,-0.0012819767,10000,0,0,000,10000,0,0,00,0xbaa80800,-0.0012819767,0xbaa80800,-0.0012819767,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,59,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,59,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbfb80800,-1.43774414,0xbfb80800,-1.43774414,11011,1,3,011,11101,3,1,01,0xbd808000,-0.0627441406,0xbe404000,-0.187744141,0x4c004000,33619968,33619968,2.00390625
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,60,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,60,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb71fe00,-0.00369250774,0xbb71fe00,-0.00369250774,10000,0,0,000,10000,0,0,00,0xbb71fe00,-0.00369250774,0xbb71fe00,-0.00369250774,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,61,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,61,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3e1ebfc0,0.155028343,0x3e1ebfc0,0.155028343,00001,0,1,001,00010,0,2,10,0x3cf5fe00,0.0300283432,0x3cf5fe00,0.0300283432,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,62,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,62,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3ce7f800,0.0283164978,0x3ce7f800,0.0283164978,00000,0,0,000,00000,0,0,00,0x3ce7f800,0.0283164978,0x3ce7f800,0.0283164978,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,63,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,63,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbdfeff00,-0.124509811,0xbdfeff00,-0.124509811,10000,0,0,000,10001,0,1,01,0xbdfeff00,-0.124509811,0xbd7dfe00,-0.0620098114,0xcb3ef000,-12513280,-3128320,-0.746078491
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,64,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,64,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbc80ff00,-0.0157465935,0xbc80ff00,-0.0157465935,10000,0,0,000,10000,0,0,00,0xbc80ff00,-0.0157465935,0xbc80ff00,-0.0157465935,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,65,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,65,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3f8c0400,1.09387207,0x3f8c0400,1.09387207,01000,1,0,000,01100,3,0,00,0x3dc04000,0.0938720703,0x3dc04000,0.0938720703,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,66,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,66,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb27f800,-0.00256299973,0xbb27f800,-0.00256299973,10000,0,0,000,10000,0,0,00,0xbb27f800,-0.00256299973,0xbb27f800,-0.00256299973,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,67,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,67,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3bb7f800,0.0056142807,0x3bb7f800,0.0056142807,00000,0,0,000,00000,0,0,00,0x3bb7f800,0.0056142807,0x3bb7f800,0.0056142807,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,68,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,68,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb23fc00,-0.00250220299,0xbb23fc00,-0.00250220299,10000,0,0,000,10000,0,0,00,0xbb23fc00,-0.00250220299,0xbb23fc00,-0.00250220299,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,69,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,69,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3c22bfc0,0.00993341208,0x3c22bfc0,0.00993341208,00000,0,0,000,00000,0,0,00,0x3c22bfc0,0.00993341208,0x3c22bfc0,0.00993341208,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,70,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,70,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3d680800,0.0566482544,0x3d680800,0.0566482544,00000,0,0,000,00000,0,0,00,0x3d680800,0.0566482544,0x3d680800,0.0566482544,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,71,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,71,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbba3bfc0,-0.00499722362,0xbba3bfc0,-0.00499722362,10000,0,0,000,10000,0,0,00,0xbba3bfc0,-0.00499722362,0xbba3bfc0,-0.00499722362,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,72,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,72,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3da1fe00,0.0790977478,0x3da1fe00,0.0790977478,00000,0,0,000,00001,0,1,01,0x3da1fe00,0.0790977478,0x3c87f800,0.0165977478,0xcac3e000,-6418432,-1604608,-0.382781982
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,73,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,73,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3bc98080,0.0061493516,0x3bc98080,0.0061493516,00000,0,0,000,00000,0,0,00,0x3bc98080,0.0061493516,0x3bc98080,0.0061493516,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,74,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,74,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbcca8080,-0.0247194767,0xbcca8080,-0.0247194767,10000,0,0,000,10000,0,0,00,0xbcca8080,-0.0247194767,0xbcca8080,-0.0247194767,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,75,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,75,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xba970100,-0.00115206838,0xba970100,-0.00115206838,10000,0,0,000,10000,0,0,00,0xba970100,-0.00115206838,0xba970100,-0.00115206838,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,76,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,76,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3f263fc0,0.649410248,0x3f263fc0,0.649410248,00101,0,5,101,01001,2,1,01,0x3cc7f800,0.0244102478,0x3cc7f800,0.0244102478,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,77,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,77,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb26bfc0,-0.00254438818,0xbb26bfc0,-0.00254438818,10000,0,0,000,10000,0,0,00,0xbb26bfc0,-0.00254438818,0xbb26bfc0,-0.00254438818,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,78,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,78,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3d740400,0.0595741272,0x3d740400,0.0595741272,00000,0,0,000,00000,0,0,00,0x3d740400,0.0595741272,0x3d740400,0.0595741272,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,79,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,79,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3c9eff00,0.0194087029,0x3c9eff00,0.0194087029,00000,0,0,000,00000,0,0,00,0x3c9eff00,0.0194087029,0x3c9eff00,0.0194087029,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,80,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,80,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3ba84040,0.00513461232,0x3ba84040,0.00513461232,00000,0,0,000,00000,0,0,00,0x3ba84040,0.00513461232,0x3ba84040,0.00513461232,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,81,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,81,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3da2ff00,0.0795879364,0x3da2ff00,0.0795879364,00000,0,0,000,00001,0,1,01,0x3da2ff00,0.0795879364,0x3c8bfc00,0.0170879364,0xcac5e000,-6483968,-1620992,-0.386703491
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,82,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,82,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3aa4ff00,0.0012588203,0x3aa4ff00,0.0012588203,00000,0,0,000,00000,0,0,00,0x3aa4ff00,0.0012588203,0x3aa4ff00,0.0012588203,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,83,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,83,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3f9bfc00,1.21862793,0x3f9bfc00,1.21862793,01001,1,1,001,01100,3,0,00,0x3dbfc000,0.0936279297,0x3e5fe000,0.21862793,0x4c1fe000,41910272,41910272,2.49804688
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,84,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,84,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3caa4040,0.0207825899,0x3caa4040,0.0207825899,00000,0,0,000,00000,0,0,00,0x3caa4040,0.0207825899,0x3caa4040,0.0207825899,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,85,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,85,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3e55fe00,0.208976746,0x3e55fe00,0.208976746,00001,0,1,001,00011,0,3,11,0x3dabfc00,0.0839767456,0x3caff000,0.0214767456,0xcad7e000,-7073792,-1768448,-0.421813965
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,86,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,86,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbbda0200,-0.00665307045,0xbbda0200,-0.00665307045,10000,0,0,000,10000,0,0,00,0xbbda0200,-0.00665307045,0xbbda0200,-0.00665307045,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,87,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,87,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbb2bc040,-0.00262071192,0xbb2bc040,-0.00262071192,10000,0,0,000,10000,0,0,00,0xbb2bc040,-0.00262071192,0xbb2bc040,-0.00262071192,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,88,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,88,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbe2c4040,-0.168213844,0xbe2c4040,-0.168213844,10001,0,1,001,10010,0,2,10,0xbd310100,-0.0432138443,0xbd310100,-0.0432138443,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,89,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,89,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3b330100,0.00273138285,0x3b330100,0.00273138285,00000,0,0,000,00000,0,0,00,0x3b330100,0.00273138285,0x3b330100,0.00273138285,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,90,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,90,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0xbdea0200,-0.114261627,0xbdea0200,-0.114261627,10000,0,0,000,10001,0,1,01,0xbdea0200,-0.114261627,0xbd540400,-0.0517616272,0xcb2a0000,-11141120,-2785280,-0.664093018
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,91,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,91,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3f2dc040,0.678714752,0x3f2dc040,0.678714752,00101,0,5,101,01001,2,1,01,0x3d5c0400,0.0537147522,0x3d5c0400,0.0537147522,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,92,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,92,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3cf1fe00,0.029540062,0x3cf1fe00,0.029540062,00000,0,0,000,00000,0,0,00,0x3cf1fe00,0.029540062,0x3cf1fe00,0.029540062,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.323995769,0.323971629,0.323971629,0.323995769,2.41398811e-05,93,raw-and-scaled,5,1,fp5_e1m3,fp5_e2m2,3,2,4,48410,93,exp1,188694528,188678144,188678144,47169536,0.323995769,0.323971629,16384,141524992,-0.00154495239,0x3ea5e2c6,0.323995769,0x3f800000,1,0x3eec0400,0.460968018,0x3eec0400,0.460968018,00011,0,3,011,00111,1,3,11,0x3db01000,0.0859680176,0x3cc04000,0.0234680176,0xcae02000,-7344128,-1836032,-0.437744141
