# pseudo_MSE hardware test vectors
# seed=20260625
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=10
# chunk_size=128
# signedness: sgn=1 for every section in this file
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# raw_fp32 values are provided only to test the pre-scale path
# feed scaled_fp32 values to the pseudo_MSE block, or compute scaled_fp32 = raw_fp32 / chunk_scale
# decision rule: choose_exp2 if sum((scaled-q_exp2)^2 - (scaled-q_exp1)^2) < 0 else choose_exp1
# value mode: raw-and-scaled
# chunk_scale rows: chunk_scale chunk_scale_fp32_hex chunk_scale_fp32_dec
# chunk max rows use max absolute value; *_value is the signed value at that index
# chunk max rows: chunk_max_abs_index value_index, chunk_max_abs_raw_value raw_fp32_hex raw_fp32_dec, chunk_max_abs_raw_abs raw_abs_fp32_hex raw_abs_fp32_dec, chunk_max_abs_scaled_value scaled_fp32_hex scaled_fp32_dec, chunk_max_abs_scaled_abs scaled_abs_fp32_hex scaled_abs_fp32_dec
# raw max alias rows: raw_max_abs_index, raw_max_abs_value, raw_max_abs_abs
# raw-and-scaled max summary rows: raw_and_scaled_max_abs value_index scale_fp32_hex scale_fp32_dec raw_value_fp32_hex raw_value_fp32_dec raw_abs_fp32_hex raw_abs_fp32_dec scaled_value_fp32_hex scaled_value_fp32_dec scaled_abs_fp32_hex scaled_abs_fp32_dec
# value rows: value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
# scaled_fp32_dec = raw_fp32_dec / scale_fp32_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.00207519531
err_exp2 0.0107421875
chunk_diff_exp2_minus_exp1 0.00866699219
expected_decision exp1
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
111 0xbec05641 -0.375658065 0xbec05641 -0.375658065
112 0x3ef10dde 0.470808923 0x3ef10dde 0.470808923
113 0x3f1a9b78 0.603934765 0x3f1a9b78 0.603934765
114 0x3fc139ce 1.50957656 0x3fc139ce 1.50957656
115 0x3f947c86 1.16005015 0x3f947c86 1.16005015
116 0x3ae8a36e 0.00177489012 0x3ae8a36e 0.00177489012
117 0xbfede8fc -1.85867262 0xbfede8fc -1.85867262
118 0xbdf497b8 -0.119430006 0xbdf497b8 -0.119430006
119 0xbfef9ddc -1.87200499 0xbfef9ddc -1.87200499
120 0xbf22aee8 -0.635481358 0xbf22aee8 -0.635481358
121 0x3c8378b0 0.0160487592 0x3c8378b0 0.0160487592
122 0xbd9a05ef -0.0752066299 0xbd9a05ef -0.0752066299
123 0xbe90a86b -0.282534927 0xbe90a86b -0.282534927
124 0xbff799ec -1.93438482 0xbff799ec -1.93438482
125 0xbee86e18 -0.453964949 0xbee86e18 -0.453964949
126 0xbfdca0d2 -1.72365785 0xbfdca0d2 -1.72365785
127 0x3f407286 0.751747489 0x3f407286 0.751747489
VALUES_END
END_CHUNK 6
BEGIN_CHUNK 7
err_exp1 0.072787106
err_exp2 0.018099606
chunk_diff_exp2_minus_exp1 -0.0546875
expected_decision exp2
chunk_max_abs_index 0
raw_max_abs_index 0
raw_max_abs_value 0xbfc00000 -1.5
raw_max_abs_abs 0x3fc00000 1.5
chunk_max_abs_raw_value 0xbfc00000 -1.5
chunk_max_abs_raw_abs 0x3fc00000 1.5
raw_and_scaled_max_abs 0 0x3f800000 1 0xbfc00000 -1.5 0x3fc00000 1.5 0xbfc00000 -1.5 0x3fc00000 1.5
chunk_max_abs_scaled_value 0xbfc00000 -1.5
chunk_max_abs_scaled_abs 0x3fc00000 1.5
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0xbfc00000 -1.5 0xbfc00000 -1.5
001 0xbf400000 -0.75 0xbf400000 -0.75
002 0xbec00000 -0.375 0xbec00000 -0.375
003 0xbe400000 -0.1875 0xbe400000 -0.1875
004 0xbdc00000 -0.09375 0xbdc00000 -0.09375
005 0xbd400000 -0.046875 0xbd400000 -0.046875
006 0xbcc00000 -0.0234375 0xbcc00000 -0.0234375
007 0xbc400000 -0.01171875 0xbc400000 -0.01171875
008 0xbbc00000 -0.005859375 0xbbc00000 -0.005859375
009 0xbb400000 -0.0029296875 0xbb400000 -0.0029296875
010 0xbac00000 -0.00146484375 0xbac00000 -0.00146484375
011 0xbfa00000 -1.25 0xbfa00000 -1.25
012 0xbf200000 -0.625 0xbf200000 -0.625
013 0xbea00000 -0.3125 0xbea00000 -0.3125
014 0xbe200000 -0.15625 0xbe200000 -0.15625
015 0xbda00000 -0.078125 0xbda00000 -0.078125
016 0xbd200000 -0.0390625 0xbd200000 -0.0390625
017 0xbca00000 -0.01953125 0xbca00000 -0.01953125
018 0xbc200000 -0.009765625 0xbc200000 -0.009765625
019 0xbba00000 -0.0048828125 0xbba00000 -0.0048828125
020 0xbb200000 -0.00244140625 0xbb200000 -0.00244140625
021 0xbaa00000 -0.00122070312 0xbaa00000 -0.00122070312
022 0xbf800000 -1 0xbf800000 -1
023 0xbf000000 -0.5 0xbf000000 -0.5
024 0xbe800000 -0.25 0xbe800000 -0.25
025 0xbe000000 -0.125 0xbe000000 -0.125
026 0xbd800000 -0.0625 0xbd800000 -0.0625
027 0xbd000000 -0.03125 0xbd000000 -0.03125
028 0xbc800000 -0.015625 0xbc800000 -0.015625
029 0xbc000000 -0.0078125 0xbc000000 -0.0078125
030 0xbb800000 -0.00390625 0xbb800000 -0.00390625
031 0xbb000000 -0.001953125 0xbb000000 -0.001953125
032 0xba800000 -0.0009765625 0xba800000 -0.0009765625
033 0xbf400000 -0.75 0xbf400000 -0.75
034 0xbec00000 -0.375 0xbec00000 -0.375
035 0xbe400000 -0.1875 0xbe400000 -0.1875
036 0xbdc00000 -0.09375 0xbdc00000 -0.09375
037 0xbd400000 -0.046875 0xbd400000 -0.046875
038 0xbcc00000 -0.0234375 0xbcc00000 -0.0234375
039 0xbc400000 -0.01171875 0xbc400000 -0.01171875
040 0xbbc00000 -0.005859375 0xbbc00000 -0.005859375
041 0xbb400000 -0.0029296875 0xbb400000 -0.0029296875
042 0xbac00000 -0.00146484375 0xbac00000 -0.00146484375
043 0xba400000 -0.000732421875 0xba400000 -0.000732421875
044 0xbf000000 -0.5 0xbf000000 -0.5
045 0xbe800000 -0.25 0xbe800000 -0.25
046 0xbe000000 -0.125 0xbe000000 -0.125
047 0xbd800000 -0.0625 0xbd800000 -0.0625
048 0xbd000000 -0.03125 0xbd000000 -0.03125
049 0xbc800000 -0.015625 0xbc800000 -0.015625
050 0xbc000000 -0.0078125 0xbc000000 -0.0078125
051 0xbb800000 -0.00390625 0xbb800000 -0.00390625
052 0xbb000000 -0.001953125 0xbb000000 -0.001953125
053 0xba800000 -0.0009765625 0xba800000 -0.0009765625
054 0xba000000 -0.00048828125 0xba000000 -0.00048828125
055 0xbe800000 -0.25 0xbe800000 -0.25
056 0xbe000000 -0.125 0xbe000000 -0.125
057 0xbd800000 -0.0625 0xbd800000 -0.0625
058 0xbd000000 -0.03125 0xbd000000 -0.03125
059 0xbc800000 -0.015625 0xbc800000 -0.015625
060 0xbc000000 -0.0078125 0xbc000000 -0.0078125
061 0xbb800000 -0.00390625 0xbb800000 -0.00390625
062 0xbb000000 -0.001953125 0xbb000000 -0.001953125
063 0xba800000 -0.0009765625 0xba800000 -0.0009765625
064 0xba000000 -0.00048828125 0xba000000 -0.00048828125
065 0xb9800000 -0.000244140625 0xb9800000 -0.000244140625
066 0x00000000 0 0x00000000 0
067 0x00000000 0 0x00000000 0
068 0x00000000 0 0x00000000 0
069 0x00000000 0 0x00000000 0
070 0x00000000 0 0x00000000 0
071 0x00000000 0 0x00000000 0
072 0x00000000 0 0x00000000 0
073 0x00000000 0 0x00000000 0
074 0x00000000 0 0x00000000 0
075 0x00000000 0 0x00000000 0
076 0x00000000 0 0x00000000 0
077 0x3e800000 0.25 0x3e800000 0.25
078 0x3e000000 0.125 0x3e000000 0.125
079 0x3d800000 0.0625 0x3d800000 0.0625
080 0x3d000000 0.03125 0x3d000000 0.03125
081 0x3c800000 0.015625 0x3c800000 0.015625
082 0x3c000000 0.0078125 0x3c000000 0.0078125
083 0x3b800000 0.00390625 0x3b800000 0.00390625
084 0x3b000000 0.001953125 0x3b000000 0.001953125
085 0x3a800000 0.0009765625 0x3a800000 0.0009765625
086 0x3a000000 0.00048828125 0x3a000000 0.00048828125
087 0x39800000 0.000244140625 0x39800000 0.000244140625
088 0x3f000000 0.5 0x3f000000 0.5
089 0x3e800000 0.25 0x3e800000 0.25
090 0x3e000000 0.125 0x3e000000 0.125
091 0x3d800000 0.0625 0x3d800000 0.0625
092 0x3d000000 0.03125 0x3d000000 0.03125
093 0x3c800000 0.015625 0x3c800000 0.015625
094 0x3c000000 0.0078125 0x3c000000 0.0078125
095 0x3b800000 0.00390625 0x3b800000 0.00390625
096 0x3b000000 0.001953125 0x3b000000 0.001953125
097 0x3a800000 0.0009765625 0x3a800000 0.0009765625
098 0x3a000000 0.00048828125 0x3a000000 0.00048828125
099 0x3f400000 0.75 0x3f400000 0.75
100 0x3ec00000 0.375 0x3ec00000 0.375
101 0x3e400000 0.1875 0x3e400000 0.1875
102 0x3dc00000 0.09375 0x3dc00000 0.09375
103 0x3d400000 0.046875 0x3d400000 0.046875
104 0x3cc00000 0.0234375 0x3cc00000 0.0234375
105 0x3c400000 0.01171875 0x3c400000 0.01171875
106 0x3bc00000 0.005859375 0x3bc00000 0.005859375
107 0x3b400000 0.0029296875 0x3b400000 0.0029296875
108 0x3ac00000 0.00146484375 0x3ac00000 0.00146484375
109 0x3a400000 0.000732421875 0x3a400000 0.000732421875
110 0x3f800000 1 0x3f800000 1
111 0x3f000000 0.5 0x3f000000 0.5
112 0x3e800000 0.25 0x3e800000 0.25
113 0x3e000000 0.125 0x3e000000 0.125
114 0x3d800000 0.0625 0x3d800000 0.0625
115 0x3d000000 0.03125 0x3d000000 0.03125
116 0x3c800000 0.015625 0x3c800000 0.015625
117 0x3c000000 0.0078125 0x3c000000 0.0078125
118 0x3b800000 0.00390625 0x3b800000 0.00390625
119 0x3b000000 0.001953125 0x3b000000 0.001953125
120 0x3a800000 0.0009765625 0x3a800000 0.0009765625
121 0x3fa00000 1.25 0x3fa00000 1.25
122 0x3f200000 0.625 0x3f200000 0.625
123 0x3ea00000 0.3125 0x3ea00000 0.3125
124 0x3e200000 0.15625 0x3e200000 0.15625
125 0x3da00000 0.078125 0x3da00000 0.078125
126 0x3d200000 0.0390625 0x3d200000 0.0390625
127 0x3ca00000 0.01953125 0x3ca00000 0.01953125
VALUES_END
END_CHUNK 7
BEGIN_CHUNK 8
err_exp1 0.090203099
err_exp2 0.109368138
chunk_diff_exp2_minus_exp1 0.0191650391
expected_decision exp1
chunk_max_abs_index 97
raw_max_abs_index 97
raw_max_abs_value 0xbf981000 -1.18798828
raw_max_abs_abs 0x3f981000 1.18798828
chunk_max_abs_raw_value 0xbf981000 -1.18798828
chunk_max_abs_raw_abs 0x3f981000 1.18798828
raw_and_scaled_max_abs 97 0x3f800000 1 0xbf981000 -1.18798828 0x3f981000 1.18798828 0xbf981000 -1.18798828 0x3f981000 1.18798828
chunk_max_abs_scaled_value 0xbf981000 -1.18798828
chunk_max_abs_scaled_abs 0x3f981000 1.18798828
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0xbf87f000 -1.06201172 0xbf87f000 -1.06201172
001 0xbf881000 -1.06298828 0xbf881000 -1.06298828
002 0x3f87f000 1.06201172 0x3f87f000 1.06201172
003 0x3f881000 1.06298828 0x3f881000 1.06298828
004 0xbf07f000 -0.531005859 0xbf07f000 -0.531005859
005 0xbf081000 -0.531494141 0xbf081000 -0.531494141
006 0x3f07f000 0.531005859 0x3f07f000 0.531005859
007 0x3f081000 0.531494141 0x3f081000 0.531494141
008 0xbe87f000 -0.26550293 0xbe87f000 -0.26550293
009 0xbe881000 -0.26574707 0xbe881000 -0.26574707
010 0x3e87f000 0.26550293 0x3e87f000 0.26550293
011 0x3e881000 0.26574707 0x3e881000 0.26574707
012 0xbd07f000 -0.0331878662 0xbd07f000 -0.0331878662
013 0xbd081000 -0.0332183838 0xbd081000 -0.0332183838
014 0x3d07f000 0.0331878662 0x3d07f000 0.0331878662
015 0x3d081000 0.0332183838 0x3d081000 0.0332183838
016 0xbb87f000 -0.00414848328 0xbb87f000 -0.00414848328
017 0xbb881000 -0.00415229797 0xbb881000 -0.00415229797
018 0x3b87f000 0.00414848328 0x3b87f000 0.00414848328
019 0x3b881000 0.00415229797 0x3b881000 0.00415229797
020 0xba87f000 -0.00103712082 0xba87f000 -0.00103712082
021 0xba881000 -0.00103807449 0xba881000 -0.00103807449
022 0x3a87f000 0.00103712082 0x3a87f000 0.00103712082
023 0x3a881000 0.00103807449 0x3a881000 0.00103807449
024 0xbf83f800 -1.03100586 0xbf83f800 -1.03100586
025 0xbf840800 -1.03149414 0xbf840800 -1.03149414
026 0x3f83f800 1.03100586 0x3f83f800 1.03100586
027 0x3f840800 1.03149414 0x3f840800 1.03149414
028 0xbf03f800 -0.51550293 0xbf03f800 -0.51550293
029 0xbf040800 -0.51574707 0xbf040800 -0.51574707
030 0x3f03f800 0.51550293 0x3f03f800 0.51550293
031 0x3f040800 0.51574707 0x3f040800 0.51574707
032 0xbe83f800 -0.257751465 0xbe83f800 -0.257751465
033 0xbe840800 -0.257873535 0xbe840800 -0.257873535
034 0x3e83f800 0.257751465 0x3e83f800 0.257751465
035 0x3e840800 0.257873535 0x3e840800 0.257873535
036 0xbd03f800 -0.0322189331 0xbd03f800 -0.0322189331
037 0xbd040800 -0.0322341919 0xbd040800 -0.0322341919
038 0x3d03f800 0.0322189331 0x3d03f800 0.0322189331
039 0x3d040800 0.0322341919 0x3d040800 0.0322341919
040 0xbb83f800 -0.00402736664 0xbb83f800 -0.00402736664
041 0xbb840800 -0.00402927399 0xbb840800 -0.00402927399
042 0x3b83f800 0.00402736664 0x3b83f800 0.00402736664
043 0x3b840800 0.00402927399 0x3b840800 0.00402927399
044 0xba83f800 -0.00100684166 0xba83f800 -0.00100684166
045 0xba840800 -0.0010073185 0xba840800 -0.0010073185
046 0x3a83f800 0.00100684166 0x3a83f800 0.00100684166
047 0x3a840800 0.0010073185 0x3a840800 0.0010073185
048 0xbf81fc00 -1.01550293 0xbf81fc00 -1.01550293
049 0xbf820400 -1.01574707 0xbf820400 -1.01574707
050 0x3f81fc00 1.01550293 0x3f81fc00 1.01550293
051 0x3f820400 1.01574707 0x3f820400 1.01574707
052 0xbf01fc00 -0.507751465 0xbf01fc00 -0.507751465
053 0xbf020400 -0.507873535 0xbf020400 -0.507873535
054 0x3f01fc00 0.507751465 0x3f01fc00 0.507751465
055 0x3f020400 0.507873535 0x3f020400 0.507873535
056 0xbe81fc00 -0.253875732 0xbe81fc00 -0.253875732
057 0xbe820400 -0.253936768 0xbe820400 -0.253936768
058 0x3e81fc00 0.253875732 0x3e81fc00 0.253875732
059 0x3e820400 0.253936768 0x3e820400 0.253936768
060 0xbd01fc00 -0.0317344666 0xbd01fc00 -0.0317344666
061 0xbd020400 -0.0317420959 0xbd020400 -0.0317420959
062 0x3d01fc00 0.0317344666 0x3d01fc00 0.0317344666
063 0x3d020400 0.0317420959 0x3d020400 0.0317420959
064 0xbb81fc00 -0.00396680832 0xbb81fc00 -0.00396680832
065 0xbb820400 -0.00396776199 0xbb820400 -0.00396776199
066 0x3b81fc00 0.00396680832 0x3b81fc00 0.00396680832
067 0x3b820400 0.00396776199 0x3b820400 0.00396776199
068 0xba81fc00 -0.00099170208 0xba81fc00 -0.00099170208
069 0xba820400 -0.000991940498 0xba820400 -0.000991940498
070 0x3a81fc00 0.00099170208 0x3a81fc00 0.00099170208
071 0x3a820400 0.000991940498 0x3a820400 0.000991940498
072 0xbf80fe00 -1.00775146 0xbf80fe00 -1.00775146
073 0xbf810200 -1.00787354 0xbf810200 -1.00787354
074 0x3f80fe00 1.00775146 0x3f80fe00 1.00775146
075 0x3f810200 1.00787354 0x3f810200 1.00787354
076 0xbf00fe00 -0.503875732 0xbf00fe00 -0.503875732
077 0xbf010200 -0.503936768 0xbf010200 -0.503936768
078 0x3f00fe00 0.503875732 0x3f00fe00 0.503875732
079 0x3f010200 0.503936768 0x3f010200 0.503936768
080 0xbe80fe00 -0.251937866 0xbe80fe00 -0.251937866
081 0xbe810200 -0.251968384 0xbe810200 -0.251968384
082 0x3e80fe00 0.251937866 0x3e80fe00 0.251937866
083 0x3e810200 0.251968384 0x3e810200 0.251968384
084 0xbd00fe00 -0.0314922333 0xbd00fe00 -0.0314922333
085 0xbd010200 -0.031496048 0xbd010200 -0.031496048
086 0x3d00fe00 0.0314922333 0x3d00fe00 0.0314922333
087 0x3d010200 0.031496048 0x3d010200 0.031496048
088 0xbb80fe00 -0.00393652916 0xbb80fe00 -0.00393652916
089 0xbb810200 -0.003937006 0xbb810200 -0.003937006
090 0x3b80fe00 0.00393652916 0x3b80fe00 0.00393652916
091 0x3b810200 0.003937006 0x3b810200 0.003937006
092 0xba80fe00 -0.00098413229 0xba80fe00 -0.00098413229
093 0xba810200 -0.000984251499 0xba810200 -0.000984251499
094 0x3a80fe00 0.00098413229 0x3a80fe00 0.00098413229
095 0x3a810200 0.000984251499 0x3a810200 0.000984251499
096 0xbf97f000 -1.18701172 0xbf97f000 -1.18701172
097 0xbf981000 -1.18798828 0xbf981000 -1.18798828
098 0x3f97f000 1.18701172 0x3f97f000 1.18701172
099 0x3f981000 1.18798828 0x3f981000 1.18798828
100 0xbf17f000 -0.593505859 0xbf17f000 -0.593505859
101 0xbf181000 -0.593994141 0xbf181000 -0.593994141
102 0x3f17f000 0.593505859 0x3f17f000 0.593505859
103 0x3f181000 0.593994141 0x3f181000 0.593994141
104 0xbe97f000 -0.29675293 0xbe97f000 -0.29675293
105 0xbe981000 -0.29699707 0xbe981000 -0.29699707
106 0x3e97f000 0.29675293 0x3e97f000 0.29675293
107 0x3e981000 0.29699707 0x3e981000 0.29699707
108 0xbd17f000 -0.0370941162 0xbd17f000 -0.0370941162
109 0xbd181000 -0.0371246338 0xbd181000 -0.0371246338
110 0x3d17f000 0.0370941162 0x3d17f000 0.0370941162
111 0x3d181000 0.0371246338 0x3d181000 0.0371246338
112 0xbb97f000 -0.00463676453 0xbb97f000 -0.00463676453
113 0xbb981000 -0.00464057922 0xbb981000 -0.00464057922
114 0x3b97f000 0.00463676453 0x3b97f000 0.00463676453
115 0x3b981000 0.00464057922 0x3b981000 0.00464057922
116 0xba97f000 -0.00115919113 0xba97f000 -0.00115919113
117 0xba981000 -0.00116014481 0xba981000 -0.00116014481
118 0x3a97f000 0.00115919113 0x3a97f000 0.00115919113
119 0x3a981000 0.00116014481 0x3a981000 0.00116014481
120 0xbf8bf800 -1.09350586 0xbf8bf800 -1.09350586
121 0xbf8c0800 -1.09399414 0xbf8c0800 -1.09399414
122 0x3f8bf800 1.09350586 0x3f8bf800 1.09350586
123 0x3f8c0800 1.09399414 0x3f8c0800 1.09399414
124 0xbf0bf800 -0.54675293 0xbf0bf800 -0.54675293
125 0xbf0c0800 -0.54699707 0xbf0c0800 -0.54699707
126 0x3f0bf800 0.54675293 0x3f0bf800 0.54675293
127 0x3f0c0800 0.54699707 0x3f0c0800 0.54699707
VALUES_END
END_CHUNK 8
BEGIN_CHUNK 9
err_exp1 0
err_exp2 0
chunk_diff_exp2_minus_exp1 0
expected_decision exp1
chunk_max_abs_index 0
raw_max_abs_index 0
raw_max_abs_value 0x00000000 0
raw_max_abs_abs 0x00000000 0
chunk_max_abs_raw_value 0x00000000 0
chunk_max_abs_raw_abs 0x00000000 0
raw_and_scaled_max_abs 0 0x3f800000 1 0x00000000 0 0x00000000 0 0x00000000 0 0x00000000 0
chunk_max_abs_scaled_value 0x00000000 0
chunk_max_abs_scaled_abs 0x00000000 0
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x00000000 0 0x00000000 0
001 0x00000000 0 0x00000000 0
002 0x00000000 0 0x00000000 0
003 0x00000000 0 0x00000000 0
004 0x00000000 0 0x00000000 0
005 0x00000000 0 0x00000000 0
006 0x00000000 0 0x00000000 0
007 0x00000000 0 0x00000000 0
008 0x00000000 0 0x00000000 0
009 0x00000000 0 0x00000000 0
010 0x00000000 0 0x00000000 0
011 0x00000000 0 0x00000000 0
012 0x00000000 0 0x00000000 0
013 0x00000000 0 0x00000000 0
014 0x00000000 0 0x00000000 0
015 0x00000000 0 0x00000000 0
016 0x00000000 0 0x00000000 0
017 0x00000000 0 0x00000000 0
018 0x00000000 0 0x00000000 0
019 0x00000000 0 0x00000000 0
020 0x00000000 0 0x00000000 0
021 0x00000000 0 0x00000000 0
022 0x00000000 0 0x00000000 0
023 0x00000000 0 0x00000000 0
024 0x00000000 0 0x00000000 0
025 0x00000000 0 0x00000000 0
026 0x00000000 0 0x00000000 0
027 0x00000000 0 0x00000000 0
028 0x00000000 0 0x00000000 0
029 0x00000000 0 0x00000000 0
030 0x00000000 0 0x00000000 0
031 0x00000000 0 0x00000000 0
032 0x00000000 0 0x00000000 0
033 0x00000000 0 0x00000000 0
034 0x00000000 0 0x00000000 0
035 0x00000000 0 0x00000000 0
036 0x00000000 0 0x00000000 0
037 0x00000000 0 0x00000000 0
038 0x00000000 0 0x00000000 0
039 0x00000000 0 0x00000000 0
040 0x00000000 0 0x00000000 0
041 0x00000000 0 0x00000000 0
042 0x00000000 0 0x00000000 0
043 0x00000000 0 0x00000000 0
044 0x00000000 0 0x00000000 0
045 0x00000000 0 0x00000000 0
046 0x00000000 0 0x00000000 0
047 0x00000000 0 0x00000000 0
048 0x00000000 0 0x00000000 0
049 0x00000000 0 0x00000000 0
050 0x00000000 0 0x00000000 0
051 0x00000000 0 0x00000000 0
052 0x00000000 0 0x00000000 0
053 0x00000000 0 0x00000000 0
054 0x00000000 0 0x00000000 0
055 0x00000000 0 0x00000000 0
056 0x00000000 0 0x00000000 0
057 0x00000000 0 0x00000000 0
058 0x00000000 0 0x00000000 0
059 0x00000000 0 0x00000000 0
060 0x00000000 0 0x00000000 0
061 0x00000000 0 0x00000000 0
062 0x00000000 0 0x00000000 0
063 0x00000000 0 0x00000000 0
064 0x00000000 0 0x00000000 0
065 0x00000000 0 0x00000000 0
066 0x00000000 0 0x00000000 0
067 0x00000000 0 0x00000000 0
068 0x00000000 0 0x00000000 0
069 0x00000000 0 0x00000000 0
070 0x00000000 0 0x00000000 0
071 0x00000000 0 0x00000000 0
072 0x00000000 0 0x00000000 0
073 0x00000000 0 0x00000000 0
074 0x00000000 0 0x00000000 0
075 0x00000000 0 0x00000000 0
076 0x00000000 0 0x00000000 0
077 0x00000000 0 0x00000000 0
078 0x00000000 0 0x00000000 0
079 0x00000000 0 0x00000000 0
080 0x00000000 0 0x00000000 0
081 0x00000000 0 0x00000000 0
082 0x00000000 0 0x00000000 0
083 0x00000000 0 0x00000000 0
084 0x00000000 0 0x00000000 0
085 0x00000000 0 0x00000000 0
086 0x00000000 0 0x00000000 0
087 0x00000000 0 0x00000000 0
088 0x00000000 0 0x00000000 0
089 0x00000000 0 0x00000000 0
090 0x00000000 0 0x00000000 0
091 0x00000000 0 0x00000000 0
092 0x00000000 0 0x00000000 0
093 0x00000000 0 0x00000000 0
094 0x00000000 0 0x00000000 0
095 0x00000000 0 0x00000000 0
096 0x00000000 0 0x00000000 0
097 0x00000000 0 0x00000000 0
098 0x00000000 0 0x00000000 0
099 0x00000000 0 0x00000000 0
100 0x00000000 0 0x00000000 0
101 0x00000000 0 0x00000000 0
102 0x00000000 0 0x00000000 0
103 0x00000000 0 0x00000000 0
104 0x00000000 0 0x00000000 0
105 0x00000000 0 0x00000000 0
106 0x00000000 0 0x00000000 0
107 0x00000000 0 0x00000000 0
108 0x00000000 0 0x00000000 0
109 0x00000000 0 0x00000000 0
110 0x00000000 0 0x00000000 0
111 0x00000000 0 0x00000000 0
112 0x00000000 0 0x00000000 0
113 0x00000000 0 0x00000000 0
114 0x00000000 0 0x00000000 0
115 0x00000000 0 0x00000000 0
116 0x00000000 0 0x00000000 0
117 0x00000000 0 0x00000000 0
118 0x00000000 0 0x00000000 0
119 0x00000000 0 0x00000000 0
120 0x00000000 0 0x00000000 0
121 0x00000000 0 0x00000000 0
122 0x00000000 0 0x00000000 0
123 0x00000000 0 0x00000000 0
124 0x00000000 0 0x00000000 0
125 0x00000000 0 0x00000000 0
126 0x00000000 0 0x00000000 0
127 0x00000000 0 0x00000000 0
VALUES_END
END_CHUNK 9
END_BIT_WIDTH 5

BEGIN_BIT_WIDTH 4
sgn 1
exp1_format fp4_e1m2
exp2_format fp4_e2m1
m1 2
m2 1
BEGIN_CHUNK 0
err_exp1 1.16601562
err_exp2 6.66601562
chunk_diff_exp2_minus_exp1 5.5
expected_decision exp1
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3f808000 1.00390625 0x3f808000 1.00390625
001 0xbf818000 -1.01171875 0xbf818000 -1.01171875
002 0x3f828000 1.01953125 0x3f828000 1.01953125
003 0xbf838000 -1.02734375 0xbf838000 -1.02734375
004 0x3f848000 1.03515625 0x3f848000 1.03515625
005 0xbf858000 -1.04296875 0xbf858000 -1.04296875
006 0x3f868000 1.05078125 0x3f868000 1.05078125
007 0xbf878000 -1.05859375 0xbf878000 -1.05859375
008 0x3f888000 1.06640625 0x3f888000 1.06640625
009 0xbf898000 -1.07421875 0xbf898000 -1.07421875
010 0x3f8a8000 1.08203125 0x3f8a8000 1.08203125
011 0xbf8b8000 -1.08984375 0xbf8b8000 -1.08984375
012 0x3f8c8000 1.09765625 0x3f8c8000 1.09765625
013 0xbf8d8000 -1.10546875 0xbf8d8000 -1.10546875
014 0x3f8e8000 1.11328125 0x3f8e8000 1.11328125
015 0xbf8f8000 -1.12109375 0xbf8f8000 -1.12109375
016 0x3f908000 1.12890625 0x3f908000 1.12890625
017 0xbf918000 -1.13671875 0xbf918000 -1.13671875
018 0x3f928000 1.14453125 0x3f928000 1.14453125
019 0xbf938000 -1.15234375 0xbf938000 -1.15234375
